#Population	GBE_ID	PRS_model	phe_type	features	R_or_AUC
s_asian	C_reactive_protein	snpnet	qt	Covariates_only	9.214737e-02
s_asian	C_reactive_protein	snpnet	qt	Genotype_and_covariates	1.814121e-01
s_asian	C_reactive_protein	snpnet	qt	Genotype_only	1.879207e-01
s_asian	C_reactive_protein_adjstatins	snpnet	qt	Covariates_only	8.851589e-02
s_asian	C_reactive_protein_adjstatins	snpnet	qt	Genotype_and_covariates	1.766477e-01
s_asian	C_reactive_protein_adjstatins	snpnet	qt	Genotype_only	1.860043e-01
s_asian	Direct_bilirubin	snpnet	qt	Covariates_only	2.272871e-01
s_asian	Direct_bilirubin	snpnet	qt	Genotype_and_covariates	4.586992e-01
s_asian	Direct_bilirubin	snpnet	qt	Genotype_only	3.856791e-01
s_asian	Direct_bilirubin_adjstatins	snpnet	qt	Covariates_only	2.087110e-01
s_asian	Direct_bilirubin_adjstatins	snpnet	qt	Genotype_and_covariates	4.479028e-01
s_asian	Direct_bilirubin_adjstatins	snpnet	qt	Genotype_only	3.862235e-01
s_asian	Fasting_glucose	snpnet	qt	Covariates_only	2.867757e-01
s_asian	Fasting_glucose	snpnet	qt	Genotype_and_covariates	2.921204e-01
s_asian	Fasting_glucose	snpnet	qt	Genotype_only	6.389039e-02
s_asian	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Covariates_only	1.771148e-01
s_asian	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Genotype_and_covariates	2.355429e-01
s_asian	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Genotype_only	1.563912e-01
s_asian	Glucose	snpnet	qt	Covariates_only	1.603335e-01
s_asian	Glucose	snpnet	qt	Genotype_and_covariates	1.799495e-01
s_asian	Glucose	snpnet	qt	Genotype_only	8.492130e-02
s_asian	Glycated_haemoglobin_HbA1c	snpnet	qt	Covariates_only	2.596418e-01
s_asian	Glycated_haemoglobin_HbA1c	snpnet	qt	Genotype_and_covariates	3.170935e-01
s_asian	Glycated_haemoglobin_HbA1c	snpnet	qt	Genotype_only	1.995178e-01
s_asian	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Covariates_only	2.460026e-01
s_asian	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Genotype_and_covariates	3.065266e-01
s_asian	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Genotype_only	1.966392e-01
s_asian	HDL_cholesterol	snpnet	qt	Covariates_only	3.984541e-01
s_asian	HDL_cholesterol	snpnet	qt	Genotype_and_covariates	5.160859e-01
s_asian	HDL_cholesterol	snpnet	qt	Genotype_only	3.345958e-01
s_asian	HDL_cholesterol_adjstatins	snpnet	qt	Covariates_only	3.999016e-01
s_asian	HDL_cholesterol_adjstatins	snpnet	qt	Genotype_and_covariates	5.141602e-01
s_asian	HDL_cholesterol_adjstatins	snpnet	qt	Genotype_only	3.304297e-01
s_asian	IGF_1	snpnet	qt	Covariates_only	3.076005e-01
s_asian	IGF_1	snpnet	qt	Genotype_and_covariates	4.206131e-01
s_asian	IGF_1	snpnet	qt	Genotype_only	2.820909e-01
s_asian	IGF_1_adjstatins	snpnet	qt	Covariates_only	3.076818e-01
s_asian	IGF_1_adjstatins	snpnet	qt	Genotype_and_covariates	4.206809e-01
s_asian	IGF_1_adjstatins	snpnet	qt	Genotype_only	2.820863e-01
s_asian	LDL_direct	snpnet	qt	Covariates_only	1.726264e-01
s_asian	LDL_direct	snpnet	qt	Genotype_and_covariates	2.671774e-01
s_asian	LDL_direct	snpnet	qt	Genotype_only	2.061892e-01
s_asian	LDL_direct_adjstatins	snpnet	qt	Covariates_only	1.853285e-01
s_asian	LDL_direct_adjstatins	snpnet	qt	Genotype_and_covariates	3.451665e-01
s_asian	LDL_direct_adjstatins	snpnet	qt	Genotype_only	2.930208e-01
s_asian	Lipoprotein_A_adjstatins	snpnet	qt	Covariates_only	7.196519e-02
s_asian	Lipoprotein_A_adjstatins	snpnet	qt	Genotype_and_covariates	3.721481e-01
s_asian	Lipoprotein_A_adjstatins	snpnet	qt	Genotype_only	3.660917e-01
s_asian	MicroalbuminNormal	snpnet	bin	Covariates_only	5.742380e-01
s_asian	MicroalbuminNormal	snpnet	bin	Genotype_and_covariates	5.861960e-01
s_asian	MicroalbuminNormal	snpnet	bin	Genotype_only	5.554725e-01
s_asian	Non_albumin_protein	snpnet	qt	Covariates_only	1.446865e-01
s_asian	Non_albumin_protein	snpnet	qt	Genotype_and_covariates	3.194365e-01
s_asian	Non_albumin_protein	snpnet	qt	Genotype_only	2.783905e-01
s_asian	Non_albumin_protein_adjstatins	snpnet	qt	Covariates_only	1.478622e-01
s_asian	Non_albumin_protein_adjstatins	snpnet	qt	Genotype_and_covariates	3.197335e-01
s_asian	Non_albumin_protein_adjstatins	snpnet	qt	Genotype_only	2.772232e-01
s_asian	OestradiolNormal	snpnet	bin	Covariates_only	8.578282e-01
s_asian	OestradiolNormal	snpnet	bin	Genotype_and_covariates	8.577820e-01
s_asian	OestradiolNormal	snpnet	bin	Genotype_only	5.074352e-01
s_asian	Phosphate	snpnet	qt	Covariates_only	3.803150e-01
s_asian	Phosphate	snpnet	qt	Genotype_and_covariates	4.323168e-01
s_asian	Phosphate	snpnet	qt	Genotype_only	2.075856e-01
s_asian	Phosphate_adjstatins	snpnet	qt	Covariates_only	3.831909e-01
s_asian	Phosphate_adjstatins	snpnet	qt	Genotype_and_covariates	4.326105e-01
s_asian	Phosphate_adjstatins	snpnet	qt	Genotype_only	2.038608e-01
s_asian	Potassium_in_urine	snpnet	qt	Covariates_only	1.621878e-01
s_asian	Potassium_in_urine	snpnet	qt	Genotype_and_covariates	1.668056e-01
s_asian	Potassium_in_urine	snpnet	qt	Genotype_only	4.005095e-02
s_asian	RheumatoidFactorNormal	snpnet	bin	Covariates_only	5.578539e-01
s_asian	RheumatoidFactorNormal	snpnet	bin	Genotype_and_covariates	5.713259e-01
s_asian	RheumatoidFactorNormal	snpnet	bin	Genotype_only	5.449688e-01
s_asian	SHBG	snpnet	qt	Covariates_only	4.031967e-01
s_asian	SHBG	snpnet	qt	Genotype_and_covariates	4.679299e-01
s_asian	SHBG	snpnet	qt	Genotype_only	2.411899e-01
s_asian	SHBG_adjstatins	snpnet	qt	Covariates_only	4.076100e-01
s_asian	SHBG_adjstatins	snpnet	qt	Genotype_and_covariates	4.712450e-01
s_asian	SHBG_adjstatins	snpnet	qt	Genotype_only	2.487907e-01
s_asian	Sodium_in_urine	snpnet	qt	Covariates_only	2.379394e-01
s_asian	Sodium_in_urine	snpnet	qt	Genotype_and_covariates	2.430379e-01
s_asian	Sodium_in_urine	snpnet	qt	Genotype_only	4.596703e-02
s_asian	Testosterone	snpnet	qt	Covariates_only	8.848844e-01
s_asian	Testosterone	snpnet	qt	Genotype_and_covariates	8.906103e-01
s_asian	Testosterone	snpnet	qt	Genotype_only	1.017135e-01
s_asian	Testosterone_adjstatins	snpnet	qt	Covariates_only	8.830081e-01
s_asian	Testosterone_adjstatins	snpnet	qt	Genotype_and_covariates	8.887436e-01
s_asian	Testosterone_adjstatins	snpnet	qt	Genotype_only	9.982931e-02
s_asian	Total_protein	snpnet	qt	Covariates_only	1.502434e-01
s_asian	Total_protein	snpnet	qt	Genotype_and_covariates	2.810021e-01
s_asian	Total_protein	snpnet	qt	Genotype_only	2.400366e-01
s_asian	Total_protein_adjstatins	snpnet	qt	Covariates_only	1.621485e-01
s_asian	Total_protein_adjstatins	snpnet	qt	Genotype_and_covariates	2.850446e-01
s_asian	Total_protein_adjstatins	snpnet	qt	Genotype_only	2.359408e-01
s_asian	Triglycerides	snpnet	qt	Covariates_only	2.306850e-01
s_asian	Triglycerides	snpnet	qt	Genotype_and_covariates	3.837620e-01
s_asian	Triglycerides	snpnet	qt	Genotype_only	3.104149e-01
s_asian	Triglycerides_adjstatins	snpnet	qt	Covariates_only	2.344033e-01
s_asian	Triglycerides_adjstatins	snpnet	qt	Genotype_and_covariates	3.895288e-01
s_asian	Triglycerides_adjstatins	snpnet	qt	Genotype_only	3.146415e-01
s_asian	UACRNormal	snpnet	bin	Covariates_only	5.650390e-01
s_asian	UACRNormal	snpnet	bin	Genotype_and_covariates	5.656987e-01
s_asian	UACRNormal	snpnet	bin	Genotype_only	5.158856e-01
s_asian	Urate	snpnet	qt	Covariates_only	4.843134e-01
s_asian	Urate	snpnet	qt	Genotype_and_covariates	5.556555e-01
s_asian	Urate	snpnet	qt	Genotype_only	2.699577e-01
s_asian	Urea	snpnet	qt	Covariates_only	2.946019e-01
s_asian	Urea	snpnet	qt	Genotype_and_covariates	3.221160e-01
s_asian	Urea	snpnet	qt	Genotype_only	1.301414e-01
s_asian	Urea_adjstatins	snpnet	qt	Covariates_only	2.761844e-01
s_asian	Urea_adjstatins	snpnet	qt	Genotype_and_covariates	3.063283e-01
s_asian	Urea_adjstatins	snpnet	qt	Genotype_only	1.337546e-01
s_asian	Vitamin_D	snpnet	qt	Covariates_only	2.247022e-01
s_asian	Vitamin_D	snpnet	qt	Genotype_and_covariates	2.556899e-01
s_asian	Vitamin_D	snpnet	qt	Genotype_only	1.301817e-01
s_asian	Vitamin_D_adjstatins	snpnet	qt	Covariates_only	2.159111e-01
s_asian	Vitamin_D_adjstatins	snpnet	qt	Genotype_and_covariates	2.515137e-01
s_asian	Vitamin_D_adjstatins	snpnet	qt	Genotype_only	1.367207e-01
s_asian	eGFR_adjstatins	snpnet	qt	Covariates_only	4.761323e-01
s_asian	eGFR_adjstatins	snpnet	qt	Genotype_and_covariates	5.171057e-01
s_asian	eGFR_adjstatins	snpnet	qt	Genotype_only	2.223406e-01
white_british	Alanine_aminotransferase	snpnet	qt	Covariates_only	3.030210e-01
white_british	Alanine_aminotransferase	snpnet	qt	Genotype_and_covariates	3.436042e-01
white_british	Alanine_aminotransferase	snpnet	qt	Genotype_only	1.614437e-01
white_british	Alanine_aminotransferase_adjstatins	snpnet	qt	Covariates_only	3.024410e-01
white_british	Alanine_aminotransferase_adjstatins	snpnet	qt	Genotype_and_covariates	3.426311e-01
white_british	Alanine_aminotransferase_adjstatins	snpnet	qt	Genotype_only	1.605126e-01
white_british	Albumin	snpnet	qt	Covariates_only	2.534458e-01
white_british	Albumin	snpnet	qt	Genotype_and_covariates	3.525655e-01
white_british	Albumin	snpnet	qt	Genotype_only	2.459161e-01
white_british	Albumin_adjstatins	snpnet	qt	Covariates_only	2.740213e-01
white_british	Albumin_adjstatins	snpnet	qt	Genotype_and_covariates	3.646129e-01
white_british	Albumin_adjstatins	snpnet	qt	Genotype_only	2.412284e-01
white_british	Alkaline_phosphatase	snpnet	qt	Covariates_only	2.209971e-01
white_british	Alkaline_phosphatase	snpnet	qt	Genotype_and_covariates	4.227471e-01
white_british	Alkaline_phosphatase	snpnet	qt	Genotype_only	3.612226e-01
white_british	Apolipoprotein_A	snpnet	qt	Covariates_only	4.082648e-01
white_british	Apolipoprotein_A	snpnet	qt	Genotype_and_covariates	5.398975e-01
white_british	Apolipoprotein_A	snpnet	qt	Genotype_only	3.520570e-01
white_british	Apolipoprotein_A_adjstatins	snpnet	qt	Covariates_only	4.124956e-01
white_british	Apolipoprotein_A_adjstatins	snpnet	qt	Genotype_and_covariates	5.410367e-01
white_british	Apolipoprotein_A_adjstatins	snpnet	qt	Genotype_only	3.487119e-01
white_british	Apolipoprotein_B	snpnet	qt	Covariates_only	2.001093e-01
white_british	Apolipoprotein_B	snpnet	qt	Genotype_and_covariates	4.241642e-01
white_british	Apolipoprotein_B	snpnet	qt	Genotype_only	3.742395e-01
white_british	Apolipoprotein_B_adjstatins	snpnet	qt	Covariates_only	2.433036e-01
white_british	Apolipoprotein_B_adjstatins	snpnet	qt	Genotype_and_covariates	5.335776e-01
white_british	Apolipoprotein_B_adjstatins	snpnet	qt	Genotype_only	4.737525e-01
white_british	Aspartate_aminotransferase	snpnet	qt	Covariates_only	2.058462e-01
white_british	Aspartate_aminotransferase	snpnet	qt	Genotype_and_covariates	2.482995e-01
white_british	Aspartate_aminotransferase	snpnet	qt	Genotype_only	1.397618e-01
white_british	Aspartate_aminotransferase_adjstatins	snpnet	qt	Covariates_only	1.961600e-01
white_british	Aspartate_aminotransferase_adjstatins	snpnet	qt	Genotype_and_covariates	2.404988e-01
white_british	Aspartate_aminotransferase_adjstatins	snpnet	qt	Genotype_only	1.399615e-01
white_british	Calcium	snpnet	qt	Covariates_only	2.102278e-01
white_british	Calcium	snpnet	qt	Genotype_and_covariates	3.182817e-01
white_british	Calcium	snpnet	qt	Genotype_only	2.406859e-01
white_british	Calcium_adjstatins	snpnet	qt	Covariates_only	2.235371e-01
white_british	Calcium_adjstatins	snpnet	qt	Genotype_and_covariates	3.246901e-01
white_british	Calcium_adjstatins	snpnet	qt	Genotype_only	2.373780e-01
white_british	Cholesterol	snpnet	qt	Covariates_only	2.826250e-01
white_british	Cholesterol	snpnet	qt	Genotype_and_covariates	4.102505e-01
white_british	Cholesterol	snpnet	qt	Genotype_only	2.982245e-01
white_british	Cholesterol_adjstatins	snpnet	qt	Covariates_only	2.887101e-01
white_british	Cholesterol_adjstatins	snpnet	qt	Genotype_and_covariates	5.018422e-01
white_british	Cholesterol_adjstatins	snpnet	qt	Genotype_only	4.094721e-01
white_british	Creatinine	snpnet	qt	Covariates_only	5.104399e-01
white_british	Creatinine	snpnet	qt	Genotype_and_covariates	5.413573e-01
white_british	Creatinine	snpnet	qt	Genotype_only	1.822797e-01
white_british	Creatinine_adjstatins	snpnet	qt	Covariates_only	5.058280e-01
white_british	Creatinine_adjstatins	snpnet	qt	Genotype_and_covariates	5.390810e-01
white_british	Creatinine_adjstatins	snpnet	qt	Genotype_only	1.888385e-01
white_british	Creatinine_in_urine	snpnet	qt	Covariates_only	3.552918e-01
white_british	Creatinine_in_urine	snpnet	qt	Genotype_and_covariates	3.582981e-01
white_british	Creatinine_in_urine	snpnet	qt	Genotype_only	5.415976e-02
white_british	Cystatin_C	snpnet	qt	Covariates_only	3.835347e-01
white_british	Cystatin_C	snpnet	qt	Genotype_and_covariates	4.742988e-01
white_british	Cystatin_C	snpnet	qt	Genotype_only	2.826001e-01
white_british	Cystatin_C_adjstatins	snpnet	qt	Covariates_only	3.687483e-01
white_british	Cystatin_C_adjstatins	snpnet	qt	Genotype_and_covariates	4.647899e-01
white_british	Cystatin_C_adjstatins	snpnet	qt	Genotype_only	2.866388e-01
white_british	C_reactive_protein	snpnet	qt	Covariates_only	1.114197e-01
white_british	C_reactive_protein	snpnet	qt	Genotype_and_covariates	1.827529e-01
white_british	C_reactive_protein	snpnet	qt	Genotype_only	1.460899e-01
white_british	C_reactive_protein_adjstatins	snpnet	qt	Covariates_only	1.056342e-01
white_british	C_reactive_protein_adjstatins	snpnet	qt	Genotype_and_covariates	1.790394e-01
white_british	C_reactive_protein_adjstatins	snpnet	qt	Genotype_only	1.456980e-01
white_british	Direct_bilirubin	snpnet	qt	Covariates_only	2.477922e-01
white_british	Direct_bilirubin	snpnet	qt	Genotype_and_covariates	5.351563e-01
white_british	Direct_bilirubin	snpnet	qt	Genotype_only	4.588633e-01
white_british	Direct_bilirubin_adjstatins	snpnet	qt	Covariates_only	2.364706e-01
white_british	Direct_bilirubin_adjstatins	snpnet	qt	Genotype_and_covariates	5.356233e-01
white_british	Direct_bilirubin_adjstatins	snpnet	qt	Genotype_only	4.658157e-01
white_british	Fasting_glucose	snpnet	qt	Covariates_only	4.327966e-01
white_british	Fasting_glucose	snpnet	qt	Genotype_and_covariates	4.331715e-01
white_british	Fasting_glucose	snpnet	qt	Genotype_only	1.223074e-02
white_british	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Covariates_only	2.059735e-01
white_british	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Genotype_and_covariates	2.785949e-01
white_british	Gamma_glutamyltransferase_adjstatins	snpnet	qt	Genotype_only	1.891785e-01
white_british	Glucose	snpnet	qt	Covariates_only	1.619856e-01
white_british	Glucose	snpnet	qt	Genotype_and_covariates	1.937803e-01
white_british	Glucose	snpnet	qt	Genotype_only	1.064589e-01
white_british	Glycated_haemoglobin_HbA1c	snpnet	qt	Covariates_only	2.358630e-01
white_british	Glycated_haemoglobin_HbA1c	snpnet	qt	Genotype_and_covariates	3.328261e-01
white_british	Glycated_haemoglobin_HbA1c	snpnet	qt	Genotype_only	2.352481e-01
white_british	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Covariates_only	2.180850e-01
white_british	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Genotype_and_covariates	3.227290e-01
white_british	Glycated_haemoglobin_HbA1c_adjstatins	snpnet	qt	Genotype_only	2.382996e-01
white_british	HDL_cholesterol	snpnet	qt	Covariates_only	4.327511e-01
white_british	HDL_cholesterol	snpnet	qt	Genotype_and_covariates	5.765975e-01
white_british	HDL_cholesterol	snpnet	qt	Genotype_only	3.810349e-01
white_british	HDL_cholesterol_adjstatins	snpnet	qt	Covariates_only	4.355450e-01
white_british	HDL_cholesterol_adjstatins	snpnet	qt	Genotype_and_covariates	5.769718e-01
white_british	HDL_cholesterol_adjstatins	snpnet	qt	Genotype_only	3.785715e-01
white_british	IGF_1	snpnet	qt	Covariates_only	2.901429e-01
white_british	IGF_1	snpnet	qt	Genotype_and_covariates	4.516703e-01
white_british	IGF_1	snpnet	qt	Genotype_only	3.458113e-01
white_british	IGF_1_adjstatins	snpnet	qt	Covariates_only	2.902301e-01
white_british	IGF_1_adjstatins	snpnet	qt	Genotype_and_covariates	4.517419e-01
white_british	IGF_1_adjstatins	snpnet	qt	Genotype_only	3.458401e-01
white_british	LDL_direct	snpnet	qt	Covariates_only	2.290111e-01
white_british	LDL_direct	snpnet	qt	Genotype_and_covariates	3.848577e-01
white_british	LDL_direct	snpnet	qt	Genotype_only	3.122965e-01
white_british	LDL_direct_adjstatins	snpnet	qt	Covariates_only	2.493095e-01
white_british	LDL_direct_adjstatins	snpnet	qt	Genotype_and_covariates	4.940179e-01
white_british	LDL_direct_adjstatins	snpnet	qt	Genotype_only	4.277083e-01
white_british	Lipoprotein_A_adjstatins	snpnet	qt	Covariates_only	1.886255e-02
white_british	Lipoprotein_A_adjstatins	snpnet	qt	Genotype_and_covariates	7.504717e-01
white_british	Lipoprotein_A_adjstatins	snpnet	qt	Genotype_only	7.486800e-01
white_british	MicroalbuminNormal	snpnet	bin	Covariates_only	6.133687e-01
white_british	MicroalbuminNormal	snpnet	bin	Genotype_and_covariates	6.231840e-01
white_british	MicroalbuminNormal	snpnet	bin	Genotype_only	5.407145e-01
white_british	Non_albumin_protein	snpnet	qt	Covariates_only	1.397129e-01
white_british	Non_albumin_protein	snpnet	qt	Genotype_and_covariates	3.578869e-01
white_british	Non_albumin_protein	snpnet	qt	Genotype_only	3.300502e-01
white_british	Non_albumin_protein_adjstatins	snpnet	qt	Covariates_only	1.366696e-01
white_british	Non_albumin_protein_adjstatins	snpnet	qt	Genotype_and_covariates	4.708484e-01
white_british	Non_albumin_protein_adjstatins	snpnet	qt	Genotype_only	4.547442e-01
white_british	OestradiolNormal	snpnet	bin	Covariates_only	8.646393e-01
white_british	OestradiolNormal	snpnet	bin	Genotype_and_covariates	8.661559e-01
white_british	OestradiolNormal	snpnet	bin	Genotype_only	5.138913e-01
white_british	Phosphate	snpnet	qt	Covariates_only	4.060330e-01
white_british	Phosphate	snpnet	qt	Genotype_and_covariates	4.674413e-01
white_british	Phosphate	snpnet	qt	Genotype_only	2.266862e-01
white_british	Phosphate_adjstatins	snpnet	qt	Covariates_only	4.193100e-01
white_british	Phosphate_adjstatins	snpnet	qt	Genotype_and_covariates	4.765362e-01
white_british	Phosphate_adjstatins	snpnet	qt	Genotype_only	2.250260e-01
white_british	Potassium_in_urine	snpnet	qt	Covariates_only	1.957011e-01
white_british	Potassium_in_urine	snpnet	qt	Genotype_and_covariates	1.982176e-01
white_british	Potassium_in_urine	snpnet	qt	Genotype_only	3.811788e-02
white_british	RheumatoidFactorNormal	snpnet	bin	Covariates_only	5.593487e-01
white_british	RheumatoidFactorNormal	snpnet	bin	Genotype_and_covariates	6.040362e-01
white_british	RheumatoidFactorNormal	snpnet	bin	Genotype_only	5.852192e-01
white_british	SHBG	snpnet	qt	Covariates_only	4.292604e-01
white_british	SHBG	snpnet	qt	Genotype_and_covariates	5.322758e-01
white_british	SHBG	snpnet	qt	Genotype_only	3.132661e-01
white_british	SHBG_adjstatins	snpnet	qt	Covariates_only	4.313819e-01
white_british	SHBG_adjstatins	snpnet	qt	Genotype_and_covariates	5.260040e-01
white_british	SHBG_adjstatins	snpnet	qt	Genotype_only	3.020109e-01
white_british	Sodium_in_urine	snpnet	qt	Covariates_only	3.125116e-01
white_british	Sodium_in_urine	snpnet	qt	Genotype_and_covariates	3.198744e-01
white_british	Sodium_in_urine	snpnet	qt	Genotype_only	6.942470e-02
white_british	Testosterone	snpnet	qt	Covariates_only	9.011753e-01
white_british	Testosterone	snpnet	qt	Genotype_and_covariates	9.066306e-01
white_british	Testosterone	snpnet	qt	Genotype_only	9.791925e-02
white_british	Testosterone_adjstatins	snpnet	qt	Covariates_only	8.996739e-01
white_british	Testosterone_adjstatins	snpnet	qt	Genotype_and_covariates	9.051403e-01
white_british	Testosterone_adjstatins	snpnet	qt	Genotype_only	9.745023e-02
white_british	Total_protein	snpnet	qt	Covariates_only	1.667288e-01
white_british	Total_protein	snpnet	qt	Genotype_and_covariates	3.282520e-01
white_british	Total_protein	snpnet	qt	Genotype_only	2.843862e-01
white_british	Total_protein_adjstatins	snpnet	qt	Covariates_only	1.771047e-01
white_british	Total_protein_adjstatins	snpnet	qt	Genotype_and_covariates	3.296669e-01
white_british	Total_protein_adjstatins	snpnet	qt	Genotype_only	2.794221e-01
white_british	Triglycerides	snpnet	qt	Covariates_only	2.851464e-01
white_british	Triglycerides	snpnet	qt	Genotype_and_covariates	4.236305e-01
white_british	Triglycerides	snpnet	qt	Genotype_only	3.145531e-01
white_british	Triglycerides_adjstatins	snpnet	qt	Covariates_only	2.848060e-01
white_british	Triglycerides_adjstatins	snpnet	qt	Genotype_and_covariates	5.100099e-01
white_british	Triglycerides_adjstatins	snpnet	qt	Genotype_only	4.309935e-01
white_british	UACRNormal	snpnet	bin	Covariates_only	6.027205e-01
white_british	UACRNormal	snpnet	bin	Genotype_and_covariates	6.071203e-01
white_british	UACRNormal	snpnet	bin	Genotype_only	5.299178e-01
white_british	Urate	snpnet	qt	Covariates_only	5.353555e-01
white_british	Urate	snpnet	qt	Genotype_and_covariates	6.181737e-01
white_british	Urate	snpnet	qt	Genotype_only	3.115849e-01
white_british	Urea	snpnet	qt	Covariates_only	3.056708e-01
white_british	Urea	snpnet	qt	Genotype_and_covariates	3.553658e-01
white_british	Urea	snpnet	qt	Genotype_only	1.830500e-01
white_british	Urea_adjstatins	snpnet	qt	Covariates_only	2.917044e-01
white_british	Urea_adjstatins	snpnet	qt	Genotype_and_covariates	3.446110e-01
white_british	Urea_adjstatins	snpnet	qt	Genotype_only	1.854833e-01
white_british	Vitamin_D	snpnet	qt	Covariates_only	4.130896e-01
white_british	Vitamin_D	snpnet	qt	Genotype_and_covariates	4.666267e-01
white_british	Vitamin_D	snpnet	qt	Genotype_only	2.150879e-01
white_british	Vitamin_D_adjstatins	snpnet	qt	Covariates_only	4.088156e-01
white_british	Vitamin_D_adjstatins	snpnet	qt	Genotype_and_covariates	4.641627e-01
white_british	Vitamin_D_adjstatins	snpnet	qt	Genotype_only	2.180159e-01
white_british	eGFR_adjstatins	snpnet	qt	Covariates_only	4.571739e-01
white_british	eGFR_adjstatins	snpnet	qt	Genotype_and_covariates	6.020668e-01
white_british	eGFR_adjstatins	snpnet	qt	Genotype_only	4.069895e-01
